order_id,priority_num,predicted_high_risk_probability,order_completion_minutes,total_volume_cm3,total_weight_kg,high_risk,probability_bin,volume_bucket,weight_bucket,probability_bin_order
BLR_121797,3,0.0592734092879029,417.58331776594434,1533200.3108692,359.36223041935483,False,0.0-0.1,>500k,>50,0
BLR_121798,3,0.0150035516663528,411.0183969916035,745390.3931296,129.83426,False,0.0-0.1,>500k,>50,0
BLR_121799,2,0.007581388869901746,286.82946183020397,1716317.8256582555,343.9618152903226,False,0.0-0.1,>500k,>50,0
BLR_121800,9,0.9999313197620651,594.8748219169938,228782.109712,86.12608,True,0.9-1.0,200k-500k,>50,9
BLR_121802,3,0.05864792807971,459.96351730821004,1528713.1359,389.3998821935484,False,0.0-0.1,>500k,>50,0
BLR_121803,3,0.029419250524648062,438.62951830988317,1186795.558778,300.6970474193549,False,0.0-0.1,>500k,>50,0
BLR_121804,5,0.8619020038338342,529.6863184646853,1274544.2859562,274.7919758064516,False,0.8-0.9,>500k,>50,8
BLR_121805,3,0.031149166696376247,467.8811732379398,1084152.3251431999,289.91491903225807,False,0.0-0.1,>500k,>50,0
BLR_121806,5,0.9825353450168678,598.6848658692702,2544604.273124,724.3707377419355,True,0.9-1.0,>500k,>50,9
BLR_121807,2,0.0027789725111073338,284.608528839587,1005133.1591638434,131.067922,False,0.0-0.1,>500k,>50,0
BLR_121808,1,2.8971410146405155e-05,56.28997880602315,157827.329528,42.943,False,0.0-0.1,100k-200k,20-50,0
BLR_121809,2,0.021545896171898404,344.73625314832645,2245424.557597489,595.0374008387097,False,0.0-0.1,>500k,>50,0
BLR_121810,5,0.7216262089081936,548.6196795313964,838907.1990888044,242.379131,False,0.7-0.8,>500k,>50,7
BLR_121812,5,0.733102211719451,551.7898370623989,843436.1382295999,194.45581677419355,False,0.7-0.8,>500k,>50,7
BLR_121813,1,8.607039027687036e-05,85.17858493379413,530421.72296,112.54464999999999,False,0.0-0.1,>500k,>50,0
BLR_121814,3,0.0423250589341089,511.8769438690778,1051302.693658,292.2389212903226,False,0.0-0.1,>500k,>50,0
BLR_121815,5,0.20687495367966868,491.71368680774316,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_121816,1,0.0001398473981063378,122.6720865076693,653617.362848,116.40165999999999,False,0.0-0.1,>500k,>50,0
BLR_121817,5,0.322287593606366,504.1494832997367,91777.71650000001,15.062151612903225,False,0.3-0.4,50k-100k,10-20,3
BLR_121823,5,0.5081301495329765,566.6910678246556,308019.228819,90.1561,False,0.5-0.6,200k-500k,>50,5
BLR_122208,5,0.4072232774534305,612.3096795693486,249701.741,47.762,False,0.4-0.5,200k-500k,20-50,4
BLR_122209,5,0.5156529045742269,644.1766687406238,349054.156804,87.09670064516129,False,0.5-0.6,200k-500k,>50,5
BLR_122210,1,7.076301243390441e-05,125.94947563631253,483893.99512800004,95.65672,False,0.0-0.1,200k-500k,>50,0
BLR_122211,1,7.305635035892251e-05,127.98129132308551,522374.607627,139.4913029032258,False,0.0-0.1,>500k,>50,0
BLR_122212,5,0.5644669096848698,628.894521608463,354975.1557838,70.20198451612903,False,0.5-0.6,200k-500k,>50,5
BLR_122213,5,0.9472578517885689,721.6988523822334,1762946.354961,461.15420677419354,False,0.9-1.0,>500k,>50,9
BLR_122215,2,0.0027445059357516215,356.3863226734128,1165383.293601,291.46458548387096,False,0.0-0.1,>500k,>50,0
BLR_122216,2,0.015340578474452578,386.9335305978874,1851896.90564,424.7214925806452,False,0.0-0.1,>500k,>50,0
BLR_122218,1,0.00014730026390293347,109.56549151542829,981611.6027306389,200.49571600000002,False,0.0-0.1,>500k,>50,0
BLR_122219,1,0.00020580481915560852,64.72597975771377,1055031.7990576555,233.9439604516129,False,0.0-0.1,>500k,>50,0
BLR_122222,5,0.8135684135065013,697.5801426388916,1093328.740749,239.0944070967742,False,0.8-0.9,>500k,>50,8
BLR_122223,1,1.2888670506280666e-05,6.500500029828256,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_122224,3,0.02771087407956426,564.635388510147,1095025.963591,249.69968741935483,False,0.0-0.1,>500k,>50,0
BLR_122225,5,0.9211970684556224,754.325540419169,1649254.36643,425.835458,True,0.9-1.0,>500k,>50,9
BLR_122227,2,0.00015350433777324245,134.91895995485217,14.05,0.0385,False,0.0-0.1,<=50k,<=5,0
BLR_122228,3,0.029408183780404846,400.5187853657075,1126835.145056,303.65526258064517,False,0.0-0.1,>500k,>50,0
BLR_122229,2,0.007843700316940221,278.4104711971896,1691050.3757489999,507.78976887096775,False,0.0-0.1,>500k,>50,0
BLR_122230,5,0.8746658501814281,700.5449070601305,1442624.412973,344.9623374193548,False,0.8-0.9,>500k,>50,8
BLR_122231,1,0.0001985338135839828,75.42028100397427,1176117.932928,317.51228967741935,False,0.0-0.1,>500k,>50,0
BLR_122232,3,0.7148499810285375,545.4225790010587,4066254.1004324597,1062.8188958064516,False,0.7-0.8,>500k,>50,7
BLR_122233,6,0.9999602363909034,981.7796394225544,5204643.033142037,1346.455867548387,True,0.9-1.0,>500k,>50,9
BLR_122234,6,0.7567520349232177,746.713334164157,115.5,0.001,True,0.7-0.8,<=50k,<=5,7
BLR_122235,1,6.29646191132091e-05,50.19188373652355,496790.48049999995,107.25017,False,0.0-0.1,200k-500k,>50,0
BLR_122236,6,0.9999991481116363,962.1744113701732,7264189.4998693615,1594.497360483871,True,0.9-1.0,>500k,>50,9
BLR_122237,1,0.001483414272328081,133.97733874874658,2071681.871814,423.1893,False,0.0-0.1,>500k,>50,0
BLR_122238,2,0.0011064957857123802,211.80515931986648,662824.420954,156.6702,False,0.0-0.1,>500k,>50,0
BLR_122239,1,0.00013348412374825398,83.4164257036432,872969.178598,194.23403419354838,False,0.0-0.1,>500k,>50,0
BLR_122240,2,0.004901146379587147,266.3916042623393,1387626.366180639,210.765876,False,0.0-0.1,>500k,>50,0
BLR_122241,2,0.00523609620359648,283.0522460040826,1623000.6919642,319.4292141935484,False,0.0-0.1,>500k,>50,0
BLR_122243,5,0.7978313706796658,645.7941966507234,1019731.5373206389,228.672956,False,0.7-0.8,>500k,>50,7
BLR_122244,5,0.6690509743853665,608.1891496356462,657396.839128,109.35217,False,0.6-0.7,>500k,>50,6
BLR_122245,5,0.8863662776468676,636.5704861043957,1455768.8883136,379.03684,False,0.8-0.9,>500k,>50,8
BLR_122246,6,0.9996889117111737,875.2026666260812,3716420.5910042,951.5828996774194,True,0.9-1.0,>500k,>50,9
BLR_122247,2,0.04889353116824289,392.14124982236757,2453774.7518246,626.0109361290322,False,0.0-0.1,>500k,>50,0
BLR_122248,5,0.8337227319696155,648.4634942409666,1254918.8787804046,344.4938982580645,False,0.8-0.9,>500k,>50,8
BLR_122249,3,0.3004893959689742,510.95499374661216,2534805.4831362553,629.0938193548387,False,0.3-0.4,>500k,>50,3
BLR_122251,3,0.08714344935650983,522.392850685483,1821598.855517,470.5010889677419,False,0.0-0.1,>500k,>50,0
BLR_122252,9,0.9999823969445241,822.7104745929341,687248.835331,165.25133,True,0.9-1.0,>500k,>50,9
BLR_122253,2,0.008376435514770866,364.2982187940393,1677164.0963475,439.1313864516129,False,0.0-0.1,>500k,>50,0
BLR_122254,3,0.011909721588582065,454.48912326548015,569889.39,123.408832,False,0.0-0.1,>500k,>50,0
BLR_122255,2,0.0001536689135728705,259.49784055929797,1.0,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_122256,1,0.00023179192880562412,128.44226850953808,1101323.2937,263.8965244516129,False,0.0-0.1,>500k,>50,0
BLR_122257,3,0.032707955216090136,521.59797456276,1029405.082588,288.1047003870968,False,0.0-0.1,>500k,>50,0
BLR_122258,2,0.00771689476952304,400.28721707065745,1718754.0177616389,421.6969972903226,False,0.0-0.1,>500k,>50,0
BLR_122261,1,7.304765200810507e-05,96.35261548468807,561601.50968,113.01746200000001,False,0.0-0.1,>500k,>50,0
BLR_122262,5,0.5477015110120363,614.8376352991849,460996.679,95.44816,False,0.5-0.6,200k-500k,>50,5
BLR_122263,5,0.566640132655307,598.9563503197486,462603.8905,86.98421,False,0.5-0.6,200k-500k,>50,5
BLR_122265,1,9.474213795055856e-05,112.3068045940258,665859.3367340554,139.323734,False,0.0-0.1,>500k,>50,0
BLR_122266,3,0.055285411441394386,539.6309743788919,1485458.660059,374.6861056451613,False,0.0-0.1,>500k,>50,0
BLR_122267,3,0.05955106960103831,553.0371057031518,1468387.94096,354.41215741935486,False,0.0-0.1,>500k,>50,0
BLR_122268,1,0.21896662497568437,371.13386548627096,4387155.091843599,1118.5210823548387,False,0.2-0.3,>500k,>50,2
BLR_122269,3,0.03160014391836354,554.190149231371,1173157.856989,296.5481116129032,False,0.0-0.1,>500k,>50,0
BLR_122270,2,0.0005693816170208881,307.20425259894756,311556.98686,72.3545,False,0.0-0.1,200k-500k,>50,0
BLR_122272,3,0.03400206508032655,572.5362273519942,1159347.1958340553,306.980449,False,0.0-0.1,>500k,>50,0
BLR_122273,3,0.06491954371290973,590.6427573834535,1569099.364516,402.3033006451613,False,0.0-0.1,>500k,>50,0
BLR_122274,5,0.5650266963614633,606.2453571489093,517352.580798,188.7694635483871,False,0.5-0.6,>500k,>50,5
BLR_122469,6,0.964550244716661,762.8816460213295,771195.355887,138.78343548387096,True,0.9-1.0,>500k,>50,9
BLR_122476,5,0.33006859634194297,666.0304400141116,142285.76031,17.881,False,0.3-0.4,100k-200k,10-20,3
BLR_122477,5,0.5704328997135086,683.9785416389298,428093.367264,122.71520000000001,False,0.5-0.6,200k-500k,>50,5
BLR_122479,2,0.0001537393642625239,313.3948967131386,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_122480,9,0.9999877554610023,794.1556524135954,1093342.004386,327.428504516129,True,0.9-1.0,>500k,>50,9
BLR_122482,3,0.058839195577985295,517.2763584766327,1215425.88441,337.49707064516133,False,0.0-0.1,>500k,>50,0
BLR_122483,2,0.011912893424197239,403.42680575205657,2138633.6556498045,595.976644451613,False,0.0-0.1,>500k,>50,0
BLR_122484,1,0.00021106936283932283,181.39242914785368,1096434.660907,297.08439,False,0.0-0.1,>500k,>50,0
BLR_122485,1,5.7776312319869406e-05,143.10841074825063,330390.182154,59.554648,False,0.0-0.1,200k-500k,>50,0
BLR_122486,2,0.007426146061828354,371.28317465560065,1519673.2428596108,333.1878804193548,False,0.0-0.1,>500k,>50,0
BLR_122487,2,0.0027991910539276006,210.4999946405221,1087470.166529,242.21367225806452,False,0.0-0.1,>500k,>50,0
BLR_122488,2,0.01625433834464467,319.85385766177365,1873137.3610703044,426.876526,False,0.0-0.1,>500k,>50,0
BLR_122489,2,0.0001537393642625239,183.66774871345294,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_122490,5,0.8266051913005021,707.3447903807682,1094327.018995278,292.94870296774195,False,0.8-0.9,>500k,>50,8
BLR_122491,2,0.002511810491173251,258.39027978750363,975728.0416046389,220.7613218064516,False,0.0-0.1,>500k,>50,0
BLR_122492,1,0.00010807979658401443,145.77132128468708,758800.5270646,216.11281129032258,False,0.0-0.1,>500k,>50,0
BLR_122493,5,0.9371440397837297,758.1797280352778,2017932.544508,575.868674516129,True,0.9-1.0,>500k,>50,9
BLR_122494,5,0.5182925766047619,728.8211042645229,316138.108082,46.5216,False,0.5-0.6,200k-500k,20-50,5
BLR_122496,5,0.8189971870896038,766.580073850561,1061793.342436,262.194158,True,0.8-0.9,>500k,>50,8
BLR_122497,2,0.005482646989234445,287.3377146473147,1561579.8005616,312.84514,False,0.0-0.1,>500k,>50,0
BLR_122498,3,0.046909416438894576,539.1631838705746,1387918.6259756389,351.15812487096775,False,0.0-0.1,>500k,>50,0
BLR_122499,2,0.020884133796251002,349.4340667592777,2056266.169694,527.645679032258,False,0.0-0.1,>500k,>50,0
BLR_122500,3,0.04957772687425729,514.5856280925035,1399381.2540819999,338.9009115483871,False,0.0-0.1,>500k,>50,0
BLR_122501,5,0.9098647792806768,792.3853672295744,1709466.6457690555,530.913879483871,True,0.9-1.0,>500k,>50,9
BLR_122503,3,0.028720500735477467,547.441542125356,1035743.173021,267.0945266129032,False,0.0-0.1,>500k,>50,0
BLR_122505,3,0.9965096216943374,1255.2117178491512,6871474.78723272,1033.211208,True,0.9-1.0,>500k,>50,9
BLR_122506,5,0.8843741191613235,746.9746626454242,1304040.67841,283.4640743870968,False,0.8-0.9,>500k,>50,8
BLR_122507,1,6.011344906919807e-05,27.493989550370824,350197.629902,52.90907,False,0.0-0.1,200k-500k,>50,0
BLR_122508,2,0.007041773075466268,377.04603548587573,1508879.728701,342.57645129032255,False,0.0-0.1,>500k,>50,0
BLR_122509,5,0.9381612628061691,671.9746681888342,1602425.8294056,323.25286903225805,False,0.9-1.0,>500k,>50,9
BLR_122510,1,3.0300352482905603e-05,18.918514532180254,156458.344128,56.0864,False,0.0-0.1,100k-200k,>50,0
BLR_122512,2,0.0026525514096929566,328.8352219235888,962474.6433508,137.2262,False,0.0-0.1,>500k,>50,0
BLR_122513,2,0.003724844637361604,391.1175752884692,1156671.56927,297.05273903225805,False,0.0-0.1,>500k,>50,0
BLR_122514,3,0.06613325046408913,551.0276480441357,1460331.622548,321.471284516129,False,0.0-0.1,>500k,>50,0
BLR_122516,1,0.00019988508565668074,71.86629598275371,1055988.2962696,238.70725,False,0.0-0.1,>500k,>50,0
BLR_122518,1,7.72113638923812e-05,47.758624720926946,495991.5459486,87.87780000000001,False,0.0-0.1,200k-500k,>50,0
BLR_122519,1,0.0004516271132935194,131.96998007251185,1544577.835365,428.6030958064516,False,0.0-0.1,>500k,>50,0
BLR_122520,5,0.6118024246652638,578.1146264530463,494581.4007848045,83.597836,False,0.6-0.7,200k-500k,>50,6
BLR_122521,5,0.5896140716571829,571.0723282862195,438748.07643400005,59.6081,False,0.5-0.6,200k-500k,>50,5
BLR_122522,1,0.0011510674006086502,195.14676647871073,2018431.470733,515.9811054838709,False,0.0-0.1,>500k,>50,0
BLR_122523,5,0.89576698663022,702.063759663386,1350940.0085048045,343.0920708387097,False,0.8-0.9,>500k,>50,8
BLR_122524,1,0.058603028689489946,337.0525116899322,4461189.6019648295,1170.399385483871,False,0.0-0.1,>500k,>50,0
BLR_122526,3,0.6568308253781464,637.4223923661399,3707214.007936443,952.9068770967742,False,0.6-0.7,>500k,>50,6
BLR_122527,3,0.030593567525763473,480.5173360877399,1297353.308611,181.901718,False,0.0-0.1,>500k,>50,0
BLR_122528,3,0.02675685208862561,404.09931832357336,974562.8999320848,228.35980258064515,False,0.0-0.1,>500k,>50,0
BLR_122529,2,0.0005860282493315686,310.4952010144619,340083.925874,48.4094,False,0.0-0.1,200k-500k,20-50,0
BLR_122530,1,8.799264486266971e-05,139.00162670941424,629463.809056,155.86719,False,0.0-0.1,>500k,>50,0
BLR_122531,1,0.00012070732917018843,159.83690177643237,779633.9532054045,197.623586,False,0.0-0.1,>500k,>50,0
BLR_122532,5,0.8235239547143676,668.6597273223255,1117496.193407,286.8574922580645,False,0.8-0.9,>500k,>50,8
BLR_122533,3,0.0151609331604069,395.50331243495805,590030.381402,89.05052,False,0.0-0.1,>500k,>50,0
BLR_122534,3,0.03819389617328119,460.2076743348373,1104401.614119,289.10465,False,0.0-0.1,>500k,>50,0
BLR_122535,5,0.9743900777320994,733.5990590749013,2360937.070981,548.5370164516129,False,0.9-1.0,>500k,>50,9
BLR_122536,1,4.516217807786129e-05,137.14179957561353,263332.12818,61.48468,False,0.0-0.1,200k-500k,>50,0
BLR_122537,2,0.0009452186214019898,330.0422758726624,523950.541024,123.1622,False,0.0-0.1,>500k,>50,0
BLR_122539,3,0.027752048100989024,457.4318910509514,964351.4564562,253.24501451612903,False,0.0-0.1,>500k,>50,0
BLR_122540,1,1.2891638618707765e-05,120.68782974975635,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_122541,3,0.10160431712696245,463.01639378141624,2070970.7768096554,545.7662969032258,False,0.1-0.2,>500k,>50,1
BLR_122542,4,0.45555229212567755,625.3192981009171,1558042.482115,405.5151092903226,False,0.4-0.5,>500k,>50,4
BLR_122543,4,0.1649720014348071,561.9290759974938,712689.54084,176.64239,False,0.1-0.2,>500k,>50,1
BLR_122994,5,0.4091887651776788,502.69770671010775,299722.304375,32.95762,False,0.4-0.5,200k-500k,20-50,4
BLR_122995,5,0.5501657851256381,570.9586869493164,381929.465097,73.2429,False,0.5-0.6,200k-500k,>50,5
BLR_122996,9,0.9999866430148633,671.3583525264698,890466.8467040554,214.25852787096775,True,0.9-1.0,>500k,>50,9
BLR_122997,2,0.0001537393642625239,269.73167406254083,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_122998,3,0.03783234176536012,457.04593446892846,1167787.563825,237.31297629032258,False,0.0-0.1,>500k,>50,0
BLR_122999,5,0.9957971600605836,741.8090085662523,3218502.5714066555,756.952599,True,0.9-1.0,>500k,>50,9
BLR_123000,1,0.00021508147903032463,115.54203589866238,965443.7452100001,114.798565,False,0.0-0.1,>500k,>50,0
BLR_123001,5,0.8460494374375775,593.8649891970665,1231986.584555,278.33818951612903,False,0.8-0.9,>500k,>50,8
BLR_123002,5,0.9146503868610621,662.4572504261022,1472389.475492,295.68536532258065,True,0.9-1.0,>500k,>50,9
BLR_123003,1,0.00018946694730945896,130.1394281398103,1067917.112806,232.868205,False,0.0-0.1,>500k,>50,0
BLR_123004,5,0.20695052656779395,601.6675091391136,115.5,0.001,True,0.2-0.3,<=50k,<=5,2
BLR_123005,2,0.002359105991314,344.7394935477286,909000.26343,206.53916,False,0.0-0.1,>500k,>50,0
BLR_123006,1,1.2891638618707765e-05,1.8089263299780058,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_123007,2,0.0014412825549757046,280.38770033244845,786794.821783,168.72280629032258,False,0.0-0.1,>500k,>50,0
BLR_123009,5,0.20691273757361034,601.5478650421779,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_123010,1,0.0001057958543492253,47.479993699463975,634066.420774,114.40227,False,0.0-0.1,>500k,>50,0
BLR_123011,5,0.8663813117127707,636.2928171250854,1252195.346348,230.005205,True,0.8-0.9,>500k,>50,8
BLR_123012,2,0.1756238332366589,356.27754680570723,3556203.876903,909.324609516129,False,0.1-0.2,>500k,>50,1
BLR_123013,1,0.0003758768719754309,86.20191925056585,1332901.8647504044,286.838786483871,False,0.0-0.1,>500k,>50,0
BLR_123014,3,0.8326505369094872,490.0136086224348,3888807.286960489,834.402227,False,0.8-0.9,>500k,>50,8
BLR_123015,1,7.932003738420145e-05,37.1703849120898,563589.990662,58.342504999999996,False,0.0-0.1,>500k,>50,0
BLR_123016,2,0.0006704488331528657,150.7620915881543,441731.62257,62.153475,False,0.0-0.1,200k-500k,>50,0
BLR_123017,1,8.018897683547293e-05,40.83058292755309,583759.8608200001,98.95182,False,0.0-0.1,>500k,>50,0
BLR_123018,5,0.20687495367966868,565.4441969577572,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_123019,5,0.20695052656779395,564.7547234328849,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_123020,5,0.6190454690767587,600.6321488451317,618400.902878,76.429235,False,0.6-0.7,>500k,>50,6
BLR_123022,3,0.0018306032844954264,291.0211395247597,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_123023,2,0.006410700523474467,226.18550234397875,1526709.827276,327.38856838709677,False,0.0-0.1,>500k,>50,0
BLR_123024,5,0.9898862007940852,684.07817523447,2520127.7207864043,557.8616603548387,True,0.9-1.0,>500k,>50,9
BLR_123025,3,0.011008360146033243,347.14809609486196,504903.37232,82.143635,False,0.0-0.1,>500k,>50,0
BLR_123026,3,0.040238550616941864,430.85457125882255,1128022.986791,248.04859483870968,False,0.0-0.1,>500k,>50,0
BLR_123027,5,0.7933549395736601,502.47318765588403,1020683.8936246089,249.9824495483871,False,0.7-0.8,>500k,>50,7
BLR_123028,3,0.03783723066557976,405.721760605793,1082806.8850634778,250.02339974193546,False,0.0-0.1,>500k,>50,0
BLR_123029,2,0.002681210922567341,203.96422065804103,1078672.969058,156.68903177419355,False,0.0-0.1,>500k,>50,0
BLR_123030,5,0.7667444125992767,509.9832161847678,978027.970045,209.0779170967742,False,0.7-0.8,>500k,>50,7
BLR_123031,1,1.2894607414648172e-05,24.14404590786304,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_123032,5,0.5455616900515179,473.477147345073,477242.804,77.084525,False,0.5-0.6,200k-500k,>50,5
BLR_123033,5,0.20691273757361034,456.6033587853355,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_123034,3,0.042662312582856604,413.7312013951467,1263078.332955,282.7756001612903,False,0.0-0.1,>500k,>50,0
BLR_123035,3,0.04257252526796266,421.76530080323454,1298033.9616364976,326.91338241935483,False,0.0-0.1,>500k,>50,0
BLR_123036,3,0.03381085661327279,487.7190065968928,906558.3505299999,230.21866193548388,False,0.0-0.1,>500k,>50,0
BLR_123037,3,0.0018306032844954264,396.02143151821593,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_123038,2,0.0001537393642625239,160.55324046567821,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_123039,1,1.2891638618707765e-05,24.188174561241322,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_123040,2,0.024083453891685088,307.72425269683936,2182605.612921,482.82474087096773,False,0.0-0.1,>500k,>50,0
BLR_123041,2,0.01280895655431393,336.9917515745731,1755154.36665,349.00093741935484,False,0.0-0.1,>500k,>50,0
BLR_123042,2,0.008403424255857302,307.12221877583283,1762350.247562,330.6439469354839,False,0.0-0.1,>500k,>50,0
BLR_123043,2,0.002217484652824318,294.64258015162847,984963.070852,208.06804822580645,False,0.0-0.1,>500k,>50,0
BLR_123044,3,0.7865018409246223,585.5372608661651,3874936.4838162945,853.3267338387096,False,0.7-0.8,>500k,>50,7
BLR_123045,1,0.0002035200555402004,87.89094984311534,1039891.365273,167.367065,False,0.0-0.1,>500k,>50,0
BLR_123046,2,0.0001537393642625239,238.43003498368262,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_123047,1,0.00020362240360454387,77.85136161442216,1101365.8442416,255.59062,False,0.0-0.1,>500k,>50,0
BLR_123048,3,0.0018306032844954264,414.51588031107286,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
